make,model,location,price,body_type,type,doors,mileage,first_registration,gearbox,fuel_type,colour,seller,seats,engine_size,gears,drivetrain,cylinders,comfort_convenience,entertainment_media,safety_security,extras,empty_weight,emission_class,upholstery,power_kw,power_hp,consumption_comb
SEAT,New,ES,13950.0,Compact,Used,5.0,15169.0,2,Manual,LPG,Dark,Dealer,5.0,999.0,5.0,Front,3.0,6,3,8,1,1239.0,Euro 6,Cloth,66.0,90.0,5.0
SEAT,New,ES,17700.0,Compact,Used,5.0,56278.0,5,Manual,Benzine,Light,Dealer,5.0,1395.0,6.0,Front,4.0,6,2,7,1,1233.0,Euro 6,Cloth,92.0,125.0,5.2
SEAT,New,DE,14900.0,Compact,Used,5.0,56363.0,5,Manual,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,14,11,18,5,1128.0,Euro 6,Cloth,85.0,116.0,4.7
SEAT,New,ES,22000.0,Compact,Pre-registered,5.0,2869.0,2,Automatic,LPG,Others,Dealer,5.0,1498.0,7.0,Front,4.0,20,1,22,1,1261.0,Euro 6d-TEMP,Cloth,96.0,131.0,0.0
SEAT,Old,DE,6900.0,Compact,Used,3.0,62886.0,7,Manual,Benzine,Dark,Dealer,4.0,999.0,5.0,Front,3.0,2,4,11,4,929.0,Euro 5,Cloth,44.0,60.0,4.5
SEAT,New,ES,20400.0,Compact,Pre-registered,5.0,540.0,1,Manual,LPG,Light,Dealer,5.0,1498.0,6.0,Front,4.0,4,1,6,12,1316.0,Euro 6d-TEMP,Cloth,96.0,131.0,0.0
SEAT,New,DE,18450.0,Compact,Used,5.0,21979.0,4,Manual,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,15,12,19,7,1128.0,Euro 6,Cloth,85.0,116.0,4.7
SEAT,New,ES,17900.0,Compact,Used,5.0,62000.0,5,Manual,Diesel,Dark,Dealer,5.0,1598.0,5.0,Front,4.0,7,2,9,1,1331.0,Euro 5,Cloth,85.0,116.0,3.8
SEAT,New,DE,14970.0,Compact,Used,5.0,39266.0,4,Manual,Diesel,Others,Dealer,5.0,1598.0,5.0,Front,4.0,11,8,16,1,1128.0,Euro 6,Cloth,70.0,95.0,3.8
SEAT,New,DE,20900.0,Compact,Used,5.0,18608.0,4,Automatic,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,13,8,19,10,1128.0,Euro 6,Cloth,85.0,116.0,4.7
SEAT,New,DE,26980.0,Compact,Pre-registered,5.0,10.0,1,Automatic,Benzine,Dark,Dealer,5.0,1498.0,7.0,Front,4.0,16,10,21,9,1238.0,Euro 6d,Part leather,110.0,150.0,5.0
SEAT,New,ES,13650.0,Compact,Used,5.0,57589.0,4,Manual,Benzine,Light,Dealer,5.0,999.0,5.0,Front,3.0,5,3,8,1,1128.0,Euro 6,Cloth,70.0,95.0,4.5
SEAT,New,DE,26980.0,Compact,Pre-registered,5.0,10.0,1,Automatic,Benzine,Others,Dealer,5.0,1498.0,7.0,Front,4.0,16,10,21,9,1238.0,Euro 6d,Part leather,110.0,150.0,5.0
SEAT,New,DE,13730.0,Compact,Used,5.0,19836.0,3,Manual,Benzine,Others,Dealer,5.0,999.0,5.0,Front,3.0,9,6,14,3,1099.0,Euro 6,Cloth,59.0,80.0,5.0
SEAT,New,DE,19990.0,Compact,Pre-registered,5.0,10.0,1,Manual,Benzine,Dark,Dealer,5.0,999.0,6.0,Front,3.0,13,8,15,5,1148.0,Euro 6d,Cloth,81.0,110.0,4.8
SEAT,New,DE,24990.0,Compact,Pre-registered,5.0,26.0,1,Automatic,Benzine,Others,Dealer,5.0,999.0,5.0,Front,3.0,15,9,20,6,1238.0,Euro 6,alcantara,81.0,110.0,4.8
SEAT,New,DE,12900.0,Compact,Used,5.0,34320.0,4,Manual,Benzine,Dark,Dealer,4.0,999.0,5.0,Front,3.0,12,5,14,1,936.0,Euro 6,Cloth,55.0,75.0,4.3
SEAT,New,DE,19690.0,Compact,Pre-registered,5.0,10.0,1,Manual,Benzine,Others,Dealer,5.0,999.0,5.0,Front,3.0,17,10,24,7,1145.0,Euro 6d,Cloth,70.0,95.0,4.8
SEAT,New,ES,21000.0,Compact,Pre-registered,5.0,3000.0,1,Manual,Diesel,Light,Dealer,5.0,1968.0,6.0,Front,4.0,3,1,6,1,1393.0,Euro 6,Cloth,85.0,116.0,3.8
SEAT,Old,DE,8950.0,Compact,Used,5.0,52340.0,8,Manual,Benzine,Others,Dealer,5.0,1197.0,5.0,Front,3.0,6,5,12,1,1089.0,Euro 6,Cloth,66.0,90.0,4.9
SEAT,Old,DE,8290.0,Compact,Used,5.0,63517.0,9,Manual,Benzine,Light,Dealer,4.0,999.0,5.0,Front,3.0,9,6,14,3,929.0,Euro 5,Cloth,55.0,75.0,4.7
SEAT,New,DE,12989.0,Compact,Used,5.0,36374.0,3,Manual,Benzine,Others,Dealer,5.0,999.0,6.0,Front,3.0,12,10,18,7,1257.0,Euro 6,Cloth,66.0,90.0,3.4
SEAT,New,ES,22400.0,Compact,Used,5.0,19850.0,3,Manual,Benzine,Others,Dealer,5.0,1498.0,6.0,Front,4.0,3,12,21,1,1316.0,Euro 6d-TEMP,Cloth,110.0,150.0,5.3
SEAT,New,DE,22990.0,Compact,Demonstration,5.0,12100.0,2,Automatic,Benzine,Others,Dealer,5.0,999.0,7.0,Front,3.0,13,8,16,5,1163.0,Euro 6d,Cloth,81.0,110.0,4.7
SEAT,New,ES,14500.0,Compact,Used,5.0,21639.0,2,Manual,LPG,Light,Dealer,5.0,999.0,5.0,Front,3.0,6,3,8,1,1239.0,Euro 6,Cloth,66.0,90.0,5.0
SEAT,New,ES,16000.0,Compact,Used,5.0,71273.0,4,Manual,LPG,Light,Dealer,5.0,1498.0,6.0,Front,4.0,4,2,7,1,1301.0,Euro 6d-TEMP,Cloth,96.0,131.0,5.4
SEAT,Old,ES,8699.0,Compact,Used,5.0,22515.0,10,Manual,Benzine,Others,Dealer,5.0,1198.0,5.0,Front,3.0,1,4,7,1,1049.0,Euro 4,Cloth,44.0,60.0,5.4
SEAT,New,ES,18750.0,Compact,Used,5.0,35827.0,2,Manual,Benzine,Dark,Dealer,5.0,1498.0,6.0,Front,4.0,5,1,6,1,1261.0,Euro 6d-TEMP,Cloth,96.0,131.0,5.1
SEAT,New,DE,21990.0,Compact,Used,5.0,10.0,1,Automatic,Benzine,Dark,Dealer,5.0,999.0,7.0,Front,3.0,16,9,22,6,1169.0,Euro 6d,Cloth,81.0,110.0,4.9
SEAT,New,DE,19980.0,Compact,Used,5.0,18227.0,3,Automatic,Benzine,Light,Dealer,5.0,999.0,7.0,Front,3.0,16,11,17,7,1172.0,Euro 6d-TEMP,Velour,85.0,116.0,4.9
SEAT,New,DE,16450.0,Compact,Used,5.0,38033.0,4,Manual,Benzine,Others,Dealer,5.0,999.0,5.0,Front,3.0,15,11,19,6,1128.0,Euro 6d-TEMP,Cloth,59.0,80.0,5.0
SEAT,New,DE,17900.0,Compact,Used,5.0,28573.0,4,Manual,Benzine,Light,Dealer,5.0,999.0,5.0,Front,3.0,16,15,19,6,1128.0,Euro 6d-TEMP,alcantara,59.0,80.0,5.0
SEAT,New,ES,22400.0,Compact,Used,5.0,20100.0,3,Manual,Benzine,Light,Dealer,5.0,1498.0,6.0,Front,4.0,3,12,21,1,1316.0,Euro 6d-TEMP,Cloth,110.0,150.0,4.9
SEAT,New,DE,19990.0,Compact,Used,4.0,16690.0,2,Automatic,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,18,8,19,3,1152.0,Euro 6,Cloth,81.0,110.0,4.7
SEAT,New,DE,16450.0,Compact,Used,5.0,34215.0,4,Manual,Benzine,Others,Dealer,5.0,999.0,5.0,Front,3.0,15,11,19,7,1128.0,Euro 6d-TEMP,Cloth,59.0,80.0,5.0
SEAT,Old,ES,11200.0,Compact,Used,5.0,61000.0,6,Manual,Benzine,Dark,Dealer,5.0,1197.0,5.0,Front,4.0,5,2,7,1,1089.0,Euro 5,Cloth,66.0,90.0,4.9
SEAT,Old,ES,6980.0,Compact,Used,5.0,155000.0,18,Manual,Diesel,Dark,Dealer,5.0,1896.0,6.0,Front,4.0,2,1,6,2,1301.0,Euro 4,Cloth,110.0,150.0,5.0
SEAT,New,ES,23800.0,Compact,Used,5.0,75361.0,5,Manual,Benzine,Others,Dealer,5.0,1984.0,6.0,Front,4.0,6,2,6,2,1395.0,Euro 4,Cloth,221.0,300.0,6.9
SEAT,New,DE,13930.0,Compact,Used,5.0,10490.0,3,Manual,Benzine,Others,Dealer,5.0,999.0,5.0,Front,3.0,2,3,11,3,1134.0,Euro 6d-TEMP,Cloth,59.0,80.0,4.64126984126984
SEAT,New,DE,13880.0,Compact,Used,5.0,39328.0,4,Manual,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,9,6,13,3,1099.0,Euro 6d-TEMP,Cloth,59.0,80.0,4.7
SEAT,New,DE,19980.0,Compact,Used,4.0,8045.0,2,Automatic,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,18,7,22,3,1239.0,Euro 6d,Cloth,81.0,110.0,4.440000000000001
SEAT,Old,ES,4990.0,Compact,Used,3.0,148000.0,15,Manual,Diesel,Others,Dealer,5.0,1896.0,5.0,Front,4.0,2,1,6,3,1144.0,Euro 4,Cloth,74.0,101.0,5.0
SEAT,Old,NL,8950.0,Compact,Used,3.0,166548.0,10,Automatic,Benzine,Others,Dealer,5.0,1390.0,6.0,Front,4.0,12,5,17,4,1159.0,Euro 5,Cloth,132.0,179.0,7.6
SEAT,Old,NL,7450.0,Compact,Used,4.0,229555.0,15,Manual,Benzine,Light,Dealer,5.0,1984.0,6.0,Front,4.0,9,2,12,2,1350.0,Euro 4,Cloth,177.0,241.0,8.6
SEAT,Old,NL,22795.0,Compact,Used,5.0,106117.0,8,Automatic,Benzine,Light,Dealer,5.0,1984.0,6.0,Front,4.0,20,5,21,7,1321.0,Euro 6,Full leather,207.0,281.0,6.6
SEAT,Old,NL,3450.0,Compact,Used,4.0,312757.0,16,Manual,Benzine,Dark,Dealer,5.0,1984.0,6.0,Front,4.0,15,7,15,6,1235.0,Euro 4,Cloth,110.0,150.0,8.2
SEAT,New,NL,15445.0,Compact,Used,5.0,138485.0,4,Manual,Diesel,Dark,Dealer,5.0,1598.0,5.0,Front,4.0,17,6,23,5,1211.0,Euro 6,Cloth,85.0,116.0,4.2
SEAT,Old,NL,4450.0,Compact,Used,5.0,154482.0,12,Manual,Diesel,Dark,Dealer,5.0,1199.0,5.0,Front,3.0,7,4,13,2,1050.0,Euro 5,Cloth,55.0,75.0,3.4
SEAT,Old,DE,19490.0,Compact,Used,3.0,71945.0,7,Manual,Benzine,Light,Dealer,5.0,1984.0,6.0,Front,4.0,15,9,17,7,1395.0,Euro 6,alcantara,195.0,265.0,6.6
SEAT,New,NL,14999.0,Compact,Used,5.0,192951.0,5,Automatic,Diesel,Dark,Dealer,5.0,1968.0,7.0,Front,4.0,19,5,17,7,1235.0,Euro 6,Part leather,110.0,150.0,4.5
SEAT,Old,NL,10999.0,Compact,Used,3.0,111462.0,10,Automatic,Benzine,Dark,Dealer,5.0,1390.0,5.0,Front,4.0,12,4,18,3,1153.0,Euro 5,Full leather,154.0,209.0,5.9
SEAT,Old,NL,6450.0,Compact,Used,5.0,174572.0,15,Automatic,Benzine,Dark,Dealer,5.0,1984.0,6.0,Front,4.0,9,4,12,3,1351.0,Euro 4,Cloth,147.0,200.0,7.5
SEAT,New,NL,17899.0,Compact,Used,5.0,65427.0,4,Automatic,Benzine,Dark,Dealer,5.0,1000.0,7.0,Front,3.0,17,7,17,5,1072.0,Euro 6,Cloth,85.0,116.0,5.7
SEAT,Old,NL,8950.0,Compact,Used,5.0,195333.0,9,Manual,Diesel,Dark,Dealer,5.0,1598.0,6.0,Front,4.0,16,2,15,5,1160.0,Euro 5,Cloth,82.0,111.0,3.2
SEAT,Old,NL,15945.0,Compact,Used,5.0,139852.0,10,Automatic,Benzine,Dark,Dealer,5.0,1798.0,8.0,Front,4.0,17,4,23,6,1227.0,Euro 5,Part leather,132.0,179.0,5.7
SEAT,Old,NL,4750.0,Compact,Used,5.0,213768.0,15,Manual,Diesel,Light,Dealer,5.0,1896.0,6.0,Front,4.0,8,2,9,2,1419.0,Euro 4,Cloth,77.0,105.0,5.4
SEAT,New,NL,29900.0,Compact,Used,5.0,31105.0,5,Automatic,Benzine,Others,Dealer,5.0,1984.0,6.0,Front,4.0,19,8,20,6,1321.0,Euro 6,Part leather,221.0,300.0,6.7
SEAT,Old,NL,2995.0,Compact,Used,5.0,372008.0,22,Manual,Benzine,Dark,Dealer,5.0,1781.0,6.0,Front,4.0,5,2,10,4,1222.0,Euro 3,Cloth,132.0,179.0,6.674999999999999
SEAT,Old,DE,11400.0,Compact,Used,5.0,99700.0,6,Manual,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,16,8,17,2,1122.0,Euro 6,Cloth,70.0,95.0,4.7
SEAT,Old,ES,2999.0,Compact,Used,3.0,202000.0,18,Manual,Benzine,Others,Dealer,5.0,1390.0,5.0,Front,4.0,1,1,6,1,1049.0,Euro 5,Cloth,73.0,99.0,6.9
SEAT,New,ES,24390.0,Compact,Pre-registered,5.0,10.0,1,Manual,Benzine,Dark,Dealer,5.0,1498.0,6.0,Front,4.0,22,12,24,12,1316.0,Euro 6d-TEMP,Cloth,110.0,150.0,5.3
SEAT,Old,DE,9900.0,Compact,Used,5.0,132390.0,8,Manual,Benzine,Light,Dealer,0.0,1395.0,6.0,Front,3.0,15,4,12,5,1167.0,Euro 5,Cloth,103.0,140.0,4.7
SEAT,Old,NL,12495.0,Compact,Used,4.0,85214.0,7,Manual,Benzine,Dark,Private_Seller,5.0,999.0,5.0,Front,3.0,12,6,8,7,995.0,Euro 6,Cloth,70.0,95.0,4.3
SEAT,New,ES,20750.0,Compact,Used,5.0,14000.0,2,Manual,Benzine,Dark,Dealer,5.0,1498.0,6.0,Front,4.0,20,1,22,1,1261.0,Euro 6d-TEMP,Cloth,96.0,131.0,5.1
SEAT,New,ES,15900.0,Compact,Used,5.0,38540.0,3,Manual,LPG,Dark,Dealer,5.0,1498.0,6.0,Front,4.0,4,2,7,1,1301.0,Euro 6d-TEMP,Cloth,96.0,131.0,5.4
SEAT,Old,FR,11999.0,Compact,Used,3.0,115358.0,7,Manual,Benzine,Light,Dealer,5.0,1395.0,5.0,Front,3.0,9,5,12,2,995.0,Euro 5,Cloth,112.0,152.0,4.4625
SEAT,Old,ES,7590.0,Compact,Used,5.0,193292.0,16,Manual,Diesel,Dark,Dealer,5.0,1968.0,6.0,Front,4.0,4,3,9,2,1331.0,Euro 6,Cloth,125.0,170.0,6.0
SEAT,Old,NL,4490.0,Compact,Used,3.0,179727.0,12,Manual,Diesel,Dark,Dealer,5.0,1199.0,5.0,Front,3.0,8,4,13,2,1050.0,Euro 5,Cloth,55.0,75.0,3.4
SEAT,Old,NL,10450.0,Compact,Used,5.0,144101.0,8,Manual,Benzine,Dark,Dealer,5.0,1197.0,6.0,Front,4.0,14,5,13,2,1113.0,Euro 6,Cloth,82.0,111.0,4.9
SEAT,New,ES,13180.0,Compact,Used,5.0,96425.0,4,Manual,Diesel,Light,Dealer,5.0,1598.0,5.0,Front,4.0,4,2,6,1,1260.0,Euro 5,Cloth,85.0,116.0,4.0
SEAT,Old,ES,20990.0,Compact,Used,5.0,90000.0,9,Automatic,Benzine,Dark,Dealer,5.0,1984.0,6.0,Front,4.0,6,2,7,1,1421.0,Euro 4,Cloth,206.0,280.0,6.6
SEAT,Old,NL,3750.0,Compact,Used,5.0,244633.0,17,Manual,Benzine,Dark,Dealer,5.0,1984.0,6.0,Front,4.0,7,4,12,2,1235.0,Euro 4,Cloth,110.0,150.0,8.2
SEAT,New,ES,21900.0,Compact,Used,5.0,42575.0,2,Automatic,Diesel,Light,Dealer,5.0,1968.0,7.0,Front,4.0,20,1,22,1,1261.0,Euro 6,Cloth,110.0,150.0,3.9
SEAT,Old,NL,4395.0,Compact,Used,3.0,183060.0,12,Manual,Diesel,Dark,Dealer,5.0,1199.0,5.0,Front,3.0,8,4,12,1,1050.0,Euro 5,Cloth,55.0,75.0,4.184615384615385
SEAT,Old,ES,6990.0,Compact,Used,5.0,110000.0,8,Manual,Benzine,Light,Dealer,5.0,1197.0,5.0,Front,4.0,2,1,7,1,1090.0,Euro 5,Cloth,63.0,86.0,5.1
SEAT,New,ES,20090.0,Compact,Used,5.0,69662.0,5,Manual,Diesel,Dark,Dealer,5.0,1968.0,6.0,Front,4.0,6,2,7,1,1332.0,Euro 6,Cloth,110.0,150.0,4.3
SEAT,Old,ES,10900.0,Compact,Used,5.0,176900.0,8,Manual,Diesel,Dark,Dealer,5.0,1598.0,5.0,Front,4.0,6,2,7,1,1286.0,Euro 5,Cloth,77.0,105.0,3.8
SEAT,Old,ES,4990.0,Compact,Used,5.0,204000.0,18,Manual,Diesel,Dark,Dealer,5.0,1896.0,5.0,Front,4.0,2,1,6,1,1142.0,Euro 4,Cloth,74.0,101.0,4.9
SEAT,Old,NL,14900.0,Compact,Used,5.0,143729.0,8,Automatic,Diesel,Light,Dealer,5.0,1968.0,6.0,Front,4.0,17,4,15,6,1290.0,Euro 6,Part leather,110.0,150.0,4.6
SEAT,Old,NL,4000.0,Compact,Used,5.0,69000.0,21,Manual,Benzine,Others,Private_Seller,5.0,1390.0,5.0,Front,4.0,8,8,12,2,1032.0,Euro 3,Cloth,55.0,75.0,6.5
SEAT,Old,NL,11945.0,Compact,Used,5.0,157638.0,7,Manual,Benzine,Dark,Dealer,5.0,1395.0,6.0,Front,4.0,14,7,10,4,1123.0,Euro 6,Full leather,110.0,150.0,5.0
SEAT,New,NL,16950.0,Compact,Used,5.0,34316.0,3,Automatic,Benzine,Light,Dealer,5.0,999.0,7.0,Front,3.0,17,4,17,2,1072.0,Euro 6,Cloth,85.0,116.0,5.7
SEAT,Old,ES,13000.0,Compact,Used,5.0,33289.0,7,Manual,Benzine,Dark,Dealer,5.0,1197.0,5.0,Front,4.0,3,1,6,1,1089.0,Euro 5,Cloth,66.0,90.0,4.9
SEAT,Old,ES,2800.0,Compact,Used,5.0,249800.0,18,Manual,Diesel,Dark,Dealer,5.0,1896.0,5.0,Front,4.0,3,1,8,2,1293.0,Euro 4,Cloth,74.0,101.0,5.1
SEAT,Old,ES,2900.0,Compact,Used,5.0,357113.0,19,Manual,Diesel,Others,Dealer,5.0,1896.0,5.0,Front,4.0,2,1,6,2,1307.0,Euro 4,Cloth,81.0,110.0,5.2
SEAT,Old,NL,16950.0,Compact,Used,5.0,123724.0,6,Manual,Benzine,Light,Dealer,5.0,1395.0,5.0,Front,4.0,18,2,15,5,1133.0,Euro 6,Cloth,92.0,125.0,5.2
SEAT,Old,NL,5999.0,Compact,Used,3.0,92387.0,12,Manual,Benzine,Light,Dealer,5.0,1390.0,5.0,Front,4.0,7,4,11,1,975.0,Euro 5,Cloth,63.0,86.0,5.9
SEAT,Old,NL,1750.0,Compact,Used,3.0,245080.0,23,Manual,Benzine,Dark,Dealer,4.0,1390.0,5.0,Front,4.0,1,2,5,1,867.0,Euro 4,Cloth,44.0,60.0,6.1
SEAT,Old,NL,17900.0,Compact,Used,3.0,50320.0,7,Manual,Benzine,Light,Dealer,5.0,1798.0,6.0,Front,4.0,16,7,19,6,1160.0,Euro 6,Part leather,141.0,192.0,6.2
SEAT,Old,NL,7999.0,Compact,Used,3.0,123607.0,14,Automatic,Benzine,Light,Dealer,5.0,1598.0,7.0,Front,4.0,10,3,9,5,1045.0,Euro 6,Velour,77.0,105.0,6.2
SEAT,New,ES,14450.0,Compact,Used,5.0,64705.0,4,Manual,Benzine,Dark,Dealer,5.0,999.0,6.0,Front,3.0,7,3,8,1,1190.0,Euro 6d-TEMP,Cloth,81.0,110.0,4.7
SEAT,New,NL,19090.0,Compact,Used,5.0,118821.0,5,Automatic,Benzine,Dark,Dealer,5.0,1395.0,6.0,Front,4.0,17,4,15,4,1163.0,Euro 6,Cloth,110.0,150.0,5.349586776859505
SEAT,Old,NL,5950.0,Compact,Used,3.0,166294.0,11,Manual,Benzine,Dark,Dealer,5.0,1390.0,5.0,Front,4.0,5,4,10,1,975.0,Euro 5,Cloth,63.0,86.0,5.9
SEAT,Old,NL,18990.0,Compact,Used,5.0,98537.0,6,Automatic,Benzine,Others,Dealer,5.0,1395.0,7.0,Front,4.0,15,3,15,6,1163.0,Euro 6,Cloth,110.0,150.0,4.9
SEAT,Old,NL,999.0,Compact,Used,3.0,226000.0,22,Manual,Benzine,Others,Dealer,4.0,1390.0,5.0,Front,4.0,1,2,4,1,874.0,Euro 4,Cloth,44.0,60.0,6.2
SEAT,Old,NL,5999.0,Compact,Used,5.0,161458.0,12,Manual,Benzine,Dark,Dealer,5.0,1390.0,6.0,Front,4.0,3,3,13,1,1150.0,Euro 5,Cloth,63.0,86.0,6.3
SEAT,Old,NL,16945.0,Compact,Used,5.0,97477.0,6,Manual,Benzine,Others,Dealer,5.0,999.0,5.0,Front,3.0,18,4,15,4,1040.0,Euro 6,Full leather,85.0,116.0,4.7
SEAT,Old,NL,3950.0,Compact,Used,2.0,61819.0,18,Manual,Benzine,Dark,Dealer,5.0,1390.0,5.0,Front,4.0,6,1,9,2,1003.0,Euro 5,Cloth,55.0,75.0,6.4
SEAT,Old,NL,9885.0,Compact,Used,5.0,115995.0,6,Manual,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,9,4,13,2,995.0,Euro 6,Cloth,70.0,95.0,4.3
SEAT,New,NL,13400.0,Compact,Used,5.0,63869.0,5,Manual,Diesel,Others,Dealer,5.0,1598.0,5.0,Front,4.0,14,5,16,1,1156.0,Euro 6,Cloth,70.0,95.0,3.8
SEAT,Old,NL,11499.0,Compact,Used,3.0,115208.0,7,Manual,Benzine,Light,Dealer,5.0,999.0,5.0,Front,3.0,17,5,15,4,995.0,Euro 6,Cloth,70.0,95.0,4.3
SEAT,Old,NL,14990.0,Compact,Used,5.0,90948.0,6,Manual,Benzine,Dark,Dealer,5.0,999.0,6.0,Front,4.0,16,2,13,3,1102.0,Euro 6,Cloth,85.0,116.0,5.33956043956044
SEAT,Old,NL,8950.0,Compact,Used,5.0,130271.0,10,Manual,Benzine,Dark,Dealer,5.0,1197.0,5.0,Front,4.0,9,4,11,3,990.0,Euro 5,Cloth,77.0,105.0,5.1
SEAT,New,ES,36400.0,Compact,Used,5.0,18188.0,1,Manual,Diesel,Dark,Dealer,5.0,1968.0,7.0,4WD,4.0,23,12,26,12,1780.0,Euro 6d-TEMP,Cloth,110.0,150.0,5.058260869565208
SEAT,Old,NL,12490.0,Compact,Used,3.0,94000.0,10,Manual,Benzine,Others,Dealer,5.0,1395.0,6.0,Front,4.0,17,4,15,5,1111.0,Euro 5,Cloth,103.0,140.0,5.2
SEAT,Old,NL,13690.0,Compact,Used,5.0,132828.0,8,Manual,Benzine,Dark,Dealer,5.0,1395.0,6.0,Front,4.0,16,3,15,4,1141.0,Euro 6,Cloth,110.0,150.0,4.7
SEAT,Old,ES,14400.0,Compact,Used,5.0,49000.0,6,Manual,Diesel,Light,Dealer,5.0,1598.0,6.0,Front,4.0,5,1,6,1,1260.0,Euro 5,Cloth,81.0,110.0,4.0
SEAT,New,ES,20900.0,Compact,Used,5.0,50800.0,5,Manual,Diesel,Light,Dealer,5.0,1968.0,6.0,Front,4.0,6,2,7,1,1370.0,Euro 6,Cloth,135.0,184.0,4.5
SEAT,Old,ES,14400.0,Compact,Used,5.0,90757.0,6,Manual,Benzine,Dark,Dealer,5.0,1197.0,6.0,Front,4.0,5,2,6,1,1213.0,Euro 5,Cloth,81.0,110.0,4.9
SEAT,Old,ES,2990.0,Compact,Used,5.0,162000.0,20,Manual,Diesel,Dark,Dealer,5.0,1896.0,5.0,Front,4.0,2,3,2,1,1010.0,Euro 4,Cloth,50.0,68.0,5.1
SEAT,New,ES,11990.0,Compact,Used,5.0,24721.0,5,Manual,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,5,3,8,1,1091.0,Euro 6,Cloth,55.0,75.0,4.9
SEAT,Old,NL,2750.0,Compact,Used,5.0,195564.0,19,Automatic,Benzine,Dark,Dealer,5.0,1781.0,4.0,Front,4.0,4,1,8,2,1234.0,Euro 3,Cloth,92.0,125.0,8.9
SEAT,New,NL,18590.0,Compact,Used,5.0,128174.0,5,Automatic,Benzine,Dark,Dealer,5.0,1395.0,6.0,Front,4.0,17,6,14,4,1163.0,Euro 6,Cloth,110.0,150.0,5.349586776859504
SEAT,Old,ES,12500.0,Compact,Used,5.0,50000.0,7,Manual,LPG,Dark,Dealer,5.0,1395.0,6.0,Front,4.0,5,2,6,1,1359.0,Euro 6,Cloth,81.0,110.0,5.4
SEAT,New,ES,12800.0,Compact,Used,5.0,17000.0,2,Manual,Benzine,Light,Dealer,5.0,999.0,5.0,Front,3.0,4,2,8,1,1102.0,Euro 6,Cloth,59.0,80.0,4.6
SEAT,Old,NL,6499.0,Compact,Used,5.0,89355.0,11,Manual,Benzine,Dark,Dealer,5.0,1197.0,6.0,Front,4.0,9,4,15,10,1175.0,Euro 5,Cloth,77.0,105.0,5.4
SEAT,Old,ES,13900.0,Compact,Used,5.0,50000.0,7,Manual,Diesel,Light,Dealer,5.0,1598.0,6.0,Front,4.0,5,1,6,1,1260.0,Euro 5,Cloth,81.0,110.0,3.6
SEAT,Old,NL,850.0,Compact,Used,3.0,226453.0,24,Manual,Benzine,Others,Dealer,4.0,999.0,5.0,Front,4.0,6,1,3,1,850.0,Euro 2,Cloth,37.0,50.0,5.1295181330208965
SEAT,Old,DE,12200.0,Compact,Used,4.0,9100.0,6,Automatic,Benzine,Light,Dealer,4.0,999.0,5.0,Front,3.0,9,4,12,2,937.0,Euro 6,Cloth,55.0,75.0,4.4
SEAT,Old,ES,11990.0,Compact,Used,5.0,109000.0,6,Manual,Benzine,Dark,Dealer,5.0,1197.0,6.0,Front,4.0,5,2,6,1,1213.0,Euro 5,Cloth,81.0,110.0,4.9
SEAT,Old,NL,13950.0,Compact,Used,5.0,8786.0,6,Manual,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,15,3,15,2,1155.0,Euro 6,Cloth,70.0,95.0,4.7
SEAT,Old,ES,5700.0,Compact,Used,5.0,100000.0,18,Manual,Diesel,Light,Dealer,5.0,1896.0,5.0,Front,4.0,2,1,8,1,1165.0,Euro 4,Cloth,74.0,101.0,4.9
SEAT,New,ES,19400.0,Compact,Used,5.0,15000.0,2,Manual,Benzine,Light,Dealer,5.0,999.0,6.0,Front,3.0,4,1,6,1,1261.0,Euro 6,Cloth,81.0,110.0,4.6
SEAT,New,DE,19990.0,Compact,Used,5.0,11200.0,4,Automatic,Benzine,Dark,Dealer,5.0,999.0,7.0,Front,3.0,16,10,15,4,1172.0,Euro 6,Cloth,85.0,116.0,4.9
SEAT,Old,NL,16950.0,Compact,Used,5.0,75837.0,6,Automatic,Benzine,Dark,Dealer,5.0,999.0,7.0,Front,3.0,15,6,12,3,1125.0,Euro 6,Cloth,85.0,116.0,4.4
SEAT,New,NL,23799.0,Compact,Used,5.0,38655.0,5,Automatic,Benzine,Others,Dealer,5.0,1798.0,7.0,Front,4.0,19,7,17,6,1227.0,Euro 6,alcantara,132.0,179.0,5.8
SEAT,Old,NL,10945.0,Compact,Used,5.0,54141.0,7,Manual,Benzine,Dark,Dealer,5.0,999.0,5.0,Front,3.0,14,7,15,5,995.0,Euro 6,Cloth,71.0,97.0,4.3
SEAT,Old,ES,15700.0,Compact,Used,5.0,43881.0,6,Manual,Diesel,Light,Dealer,5.0,1598.0,5.0,Front,4.0,5,2,7,1,1331.0,Euro 5,Cloth,85.0,116.0,4.2
